[[
[7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7], 
[7, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 7], 
[7, 3, 5, 3, 3, 3, 3, 3, 5, 5, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1, 3, 3, 7], 
[7, 3, 3, 3, 3, 3, 5, 5, 5, 4, 5, 5, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 7], 
[7, 3, 3, 3, 3, 3, 5, 4, 2, 2, 5, 4, 5, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 7], 
[7, 3, 3, 3, 3, 3, 2, 5, 2, 2, 2, 5, 5, 3, 3, 3, 3, 1, 1, 1, 2, 3, 3, 3, 7], 
[7, 3, 4, 3, 3, 5, 4, 5, 2, 4, 5, 4, 3, 3, 3, 3, 3, 3, 1, 2, 2, 2, 3, 3, 7], 
[7, 3, 3, 3, 3, 3, 5, 5, 5, 5, 4, 5, 3, 3, 3, 3, 3, 3, 3, 6, 2, 6, 3, 3, 7], 
[7, 3, 3, 3, 3, 3, 3, 5, 3, 3, 5, 5, 3, 3, 6, 3, 3, 3, 3, 3, 3, 3, 3, 3, 7], 
[7, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 6, 3, 3, 3, 3, 3, 3, 3, 3, 3, 7], 
[7, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 6, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 7], 
[7, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 6, 4, 4, 4, 3, 3, 3, 6, 3, 3, 3, 3, 7], 
[7, 3, 3, 3, 3, 3, 3, 3, 4, 3, 3, 6, 6, 2, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 7], 
[7, 3, 3, 3, 3, 3, 3, 3, 3, 3, 6, 6, 2, 2, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 7], 
[7, 3, 3, 3, 3, 6, 3, 3, 3, 6, 4, 2, 2, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 7], 
[7, 3, 3, 3, 3, 1, 3, 3, 3, 4, 4, 4, 4, 3, 6, 3, 3, 3, 3, 3, 3, 6, 3, 3, 7], 
[7, 3, 3, 3, 3, 1, 3, 3, 3, 4, 4, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 7], 
[7, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 7], 
[7, 3, 3, 3, 3, 3, 3, 3, 3, 4, 3, 3, 3, 3, 3, 3, 3, 3, 6, 6, 3, 3, 3, 3, 7], 
[7, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 6, 4, 1, 1, 3, 3, 3, 7], 
[7, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 3, 1, 4, 2, 4, 4, 3, 3, 4, 7], 
[7, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1, 1, 4, 1, 3, 3, 3, 3, 7], 
[7, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1, 3, 4, 3, 3, 3, 7], 
[7, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 7], 
[7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7] ],[]]
