[[
[7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7], 
[7, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 7], 
[7, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 7], 
[7, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 7], 
[7, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 7], 
[7, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 7], 
[7, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 7], 
[7, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 7], 
[7, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 6, 6, 6, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 7], 
[7, 3, 3, 3, 3, 3, 3, 3, 3, 6, 4, 1, 4, 4, 4, 6, 3, 3, 3, 3, 3, 3, 3, 3, 7], 
[7, 3, 3, 3, 3, 3, 3, 3, 6, 6, 4, 4, 4, 1, 4, 6, 6, 3, 3, 3, 3, 3, 3, 3, 7], 
[7, 3, 3, 3, 3, 3, 3, 3, 6, 4, 4, 5, 2, 2, 4, 1, 6, 3, 3, 3, 3, 3, 3, 3, 7], 
[7, 3, 3, 3, 3, 3, 3, 3, 6, 6, 1, 2, 7, 2, 4, 4, 4, 3, 3, 3, 3, 3, 3, 3, 7], 
[7, 3, 3, 3, 3, 3, 3, 3, 3, 6, 1, 2, 2, 5, 4, 1, 6, 3, 3, 3, 3, 3, 3, 3, 7], 
[7, 3, 3, 3, 3, 3, 3, 3, 3, 6, 4, 4, 4, 4, 4, 6, 6, 3, 3, 3, 3, 3, 3, 3, 7], 
[7, 3, 3, 3, 3, 3, 3, 3, 3, 6, 1, 6, 4, 4, 6, 4, 3, 3, 3, 3, 3, 3, 3, 3, 7], 
[7, 3, 3, 3, 3, 3, 3, 3, 3, 6, 6, 6, 1, 1, 6, 3, 3, 3, 3, 3, 3, 3, 3, 3, 7], 
[7, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 7], 
[7, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 7], 
[7, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 7], 
[7, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 7], 
[7, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 7], 
[7, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 7], 
[7, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 7], 
[7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7] ],[]]
